provincia,municipio,poblacion
Asturias,Muros de Nalón,1970
Asturias,Nava,5594
Asturias,Navia,9190
Asturias,Noreña,5415
Asturias,Onís,803
Asturias,Oviedo,224005
Asturias,Parres,5842
Asturias,Peñamellera Alta,600
Asturias,Peñamellera Baja,1391
Asturias,Piloña,8060
Asturias,Ponga,684
Asturias,Pravia,9131
Asturias,Proaza,797
Asturias,Quirós,1389
Asturias,Regueras (Las),2025
Asturias,Ribadedeva,1852
Asturias,Ribadesella,6296
Asturias,Ribera de Arriba,1973
Asturias,Riosa,2200
Asturias,Salas,5962
Asturias,San Martín del Rey Aurelio,18729
Asturias,San Tirso de Abres,556
Asturias,Santa Eulalia de Oscos,515
Asturias,Sariego,1331
Asturias,Siero,51181
Asturias,Sobrescobio,873
Asturias,Somiedo,1435
Asturias,Soto del Barco,4052
Asturias,Tapia de Casariego,4186
Asturias,Taramundi,739
Asturias,Teverga,1933
Asturias,Tineo,11146
Asturias,Valdés,13529
Asturias,Vegadeo,4240
Asturias,Villaviciosa,14775
Asturias,Villayón,1582
Las Palmas,Agaete,5782
Las Palmas,Agüimes,28924
Las Palmas,Aldea de San Nicolás (La),8539
Las Palmas,Antigua,10371
Las Palmas,Arrecife,59127
Las Palmas,Artenara,1257
Las Palmas,Arucas,36259
Las Palmas,Betancuria,680
Las Palmas,Firgas,7524
Las Palmas,Gáldar,24405
Las Palmas,Haría,5249
Las Palmas,Ingenio,29319
Las Palmas,Mogán,21690
Las Palmas,Moya,8054
Las Palmas,Oliva (La),21996
Las Palmas,Pájara,20821
Las Palmas,Palmas de Gran Canaria (Las),381847
Las Palmas,Puerto del Rosario,35667
Las Palmas,San Bartolomé,18517
Las Palmas,San Bartolomé de Tirajana,52161
Las Palmas,Santa Brígida,19154
Las Palmas,Santa Lucía de Tirajana,63637
Las Palmas,Santa María de Guía de Gran Canaria,14069
Las Palmas,Teguise,19418
Las Palmas,Tejeda,2164
Las Palmas,Telde,100015
Las Palmas,Teror,12926
Las Palmas,Tías,19849
Las Palmas,Tinajo,5837
Las Palmas,Tuineje,13632
Las Palmas,Valleseco,3968
Las Palmas,Valsequillo de Gran Canaria,9067
Las Palmas,Vega de San Mateo,7636
Las Palmas,Yaiza,13941
Santa Cruz de Tenerife,Adeje,43204
Santa Cruz de Tenerife,Agulo,1200
Santa Cruz de Tenerife,Alajeró,2110
Santa Cruz de Tenerife,Arafo,5502
Santa Cruz de Tenerife,Arico,7850
Santa Cruz de Tenerife,Arona,78614
Santa Cruz de Tenerife,Barlovento,2363
Santa Cruz de Tenerife,Breña Alta,7337
Santa Cruz de Tenerife,Breña Baja,5115
Santa Cruz de Tenerife,Buenavista del Norte,5194
Santa Cruz de Tenerife,Candelaria,24319
Santa Cruz de Tenerife,Fasnia,2774
Santa Cruz de Tenerife,Frontera,4009
Santa Cruz de Tenerife,Fuencaliente de la Palma,1935
Santa Cruz de Tenerife,Garachico,5416
Santa Cruz de Tenerife,Garafía,1804
Santa Cruz de Tenerife,Granadilla de Abona,39993
Santa Cruz de Tenerife,Guancha (La),5487
Santa Cruz de Tenerife,Guía de Isora,20536
Santa Cruz de Tenerife,Güímar,17662
Santa Cruz de Tenerife,Hermigua,2203
Santa Cruz de Tenerife,Icod de los Vinos,24024
Santa Cruz de Tenerife,Llanos de Aridane (Los),20766
Santa Cruz de Tenerife,Matanza de Acentejo (La),8369
Santa Cruz de Tenerife,Orotava (La),41171
Santa Cruz de Tenerife,Paso (El),7815
Santa Cruz de Tenerife,Pinar de El Hierro (El),1888
Santa Cruz de Tenerife,Puerto de la Cruz,32219
Santa Cruz de Tenerife,Puntagorda,2108
Santa Cruz de Tenerife,Puntallana,2460
Santa Cruz de Tenerife,Realejos (Los),37559
Santa Cruz de Tenerife,Rosario (El),17182
Santa Cruz de Tenerife,San Andrés y Sauces,4884
Santa Cruz de Tenerife,San Cristóbal de La Laguna,150661
Santa Cruz de Tenerife,San Juan de la Rambla,5068
Santa Cruz de Tenerife,San Miguel de Abona,16179
Santa Cruz de Tenerife,San Sebastián de la Gomera,8965
Santa Cruz de Tenerife,Santa Cruz de la Palma,17084
Santa Cruz de Tenerife,Santa Cruz de Tenerife,222417
Santa Cruz de Tenerife,Santa Úrsula,14013
Santa Cruz de Tenerife,Santiago del Teide,12050
Santa Cruz de Tenerife,Sauzal (El),8996
Santa Cruz de Tenerife,Silos (Los),5254
Santa Cruz de Tenerife,Tacoronte,23562
Santa Cruz de Tenerife,Tanque (El),3015
Santa Cruz de Tenerife,Tazacorte,5755
Santa Cruz de Tenerife,Tegueste,10666
Santa Cruz de Tenerife,Tijarafe,2768
Santa Cruz de Tenerife,Valle Gran Rey,5129
Santa Cruz de Tenerife,Vallehermoso,3162
Santa Cruz de Tenerife,Valverde,4995
Santa Cruz de Tenerife,Victoria de Acentejo (La),9023
Santa Cruz de Tenerife,Vilaflor,1854
Santa Cruz de Tenerife,Villa de Mazo,4802
Cantabria,Alfoz de Lloredo,2496
Cantabria,Ampuero,4179
Cantabria,Arenas de Iguña,1837
Cantabria,Argoños,1650
Cantabria,Arnuero,2122
Cantabria,Arredondo,525
Cantabria,Astillero (El),17360
Cantabria,Bárcena de Cicero,3784
Cantabria,Bárcena de Pie de Concha,805
Cantabria,Bareyo,2060
Cantabria,Cabezón de la Sal,8372
Cantabria,Cabezón de Liébana,699
Cantabria,Cabuérniga,1093
Cantabria,Camaleño,1075
Cantabria,Camargo,31404
Cantabria,Campoo de Enmedio,3811
Cantabria,Campoo de Yuso,705
Cantabria,Cartes,5118
Cantabria,Castañeda,2121
Cantabria,Castro-Urdiales,31670
Cantabria,Cieza,614
Cantabria,Cillorigo de Liébana,1305
Cantabria,Colindres,7826
Cantabria,Comillas,2464
Cantabria,Corrales de Buelna (Los),11610
Cantabria,Corvera de Toranzo,2208
Cantabria,Entrambasaguas,3961
Cantabria,Escalante,763
Cantabria,Guriezo,2303
Cantabria,Hazas de Cesto,1420
Cantabria,Hermandad de Campoo de Suso,1855
Cantabria,Herrerías,652
Cantabria,Laredo,12591
Cantabria,Liendo,1193
Cantabria,Liérganes,2467
Cantabria,Limpias,1741
Cantabria,Luena,722
Cantabria,Marina de Cudeyo,5252
Cantabria,Mazcuerras,2087
Cantabria,Medio Cudeyo,7565
Cantabria,Meruelo,1652
Cantabria,Miengo,4495
Cantabria,Molledo,1679
Cantabria,Noja,2635
Cantabria,Penagos,1803
Cantabria,Piélagos,20081
Cantabria,Polanco,4764
Cantabria,Potes,1533
Cantabria,Puente Viesgo,2746
Cantabria,Ramales de la Victoria,2575
Cantabria,Rasines,1055
Cantabria,Reinosa,10307
Cantabria,Reocín,8196
Cantabria,Ribamontán al Mar,4408
Cantabria,Ribamontán al Monte,2117
Cantabria,Rionansa,1131
Cantabria,Riotuerto,1627
Cantabria,Ruente,1022
Cantabria,Ruesga,1060
Cantabria,Ruiloba,773
Cantabria,San Felices de Buelna,2314
Cantabria,San Pedro del Romeral,547
Cantabria,San Vicente de la Barquera,4546
Cantabria,Santa Cruz de Bezana,11279
Cantabria,Santa María de Cayón,8526
Cantabria,Santander,182700
Cantabria,Santillana del Mar,4021
Cantabria,Santiurde de Toranzo,1512
Cantabria,Santoña,11569
Cantabria,Saro,520
Cantabria,Selaya,2044
Cantabria,Soba,1385
Cantabria,Solórzano,1053
Cantabria,Suances,8229
Cantabria,Torrelavega,55947
Cantabria,Udías,855
Cantabria,Val de San Vicente,2784
Cantabria,Valdáliga,2306
Cantabria,Valdeolea,1216
Cantabria,Valderredible,1099
Cantabria,Vega de Liébana,871
Cantabria,Vega de Pas,881
Cantabria,Villacarriedo,1765
Cantabria,Villaescusa,3581
Cantabria,Villafufre,1109
Cantabria,Voto,2664
Albacete,Abengibre,930
Albacete,Alatoz,591
Albacete,Albacete,169716
Albacete,Albatana,810
Albacete,Alborea,870
Albacete,Alcadozo,727
Albacete,Alcalá del Júcar,1361
Albacete,Alcaraz,1664
Albacete,Almansa,25727
Albacete,Alpera,2409
Albacete,Ayna,827
Albacete,Balazote,2453
Albacete,Barrax,2049
Albacete,Bienservida,742
Albacete,Bogarra,1021
Albacete,Bonete,1231
Albacete,Bonillo (El),3069
Albacete,Carcelén,643
Albacete,Casas-Ibáñez,4724
Albacete,Casas de Juan Núñez,1420
Albacete,Casas de Ves,774
Albacete,Caudete,10330
Albacete,Cenizate,1330
Albacete,Chinchilla de Monte-Aragón,3803
Albacete,Elche de la Sierra,3962
Albacete,Férez,724
Albacete,Fuente-Álamo,2716
Albacete,Fuentealbilla,2071
Albacete,Gineta (La),2418
Albacete,Hellín,30976
Albacete,Higueruela,1263
Albacete,Hoya-Gonzalo,741
Albacete,Letur,1122
Albacete,Lezuza,1650
Albacete,Liétor,1445
Albacete,Madrigueras,4938
Albacete,Mahora,1422
Albacete,Minaya,1775
Albacete,Molinicos,1091
Albacete,Montealegre del Castillo,2305
Albacete,Motilleja,585
Albacete,Munera,3843
Albacete,Navas de Jorquera,556
Albacete,Nerpio,1538
Albacete,Ontur,2349
Albacete,Ossa de Montiel,2706
Albacete,Peñas de San Pedro,1291
Albacete,Pétrola,839
Albacete,Povedilla,571
Albacete,Pozo Cañada,2895
Albacete,Pozohondo,1800
Albacete,Pozuelo,618
Albacete,Riópar,1507
Albacete,Roda (La),16060
Albacete,Salobre,620
Albacete,San Pedro,1278
Albacete,Socovos,2015
Albacete,Tarazona de la Mancha,6755
Albacete,Tobarra,8029
Albacete,Valdeganga,1953
Albacete,Villalgordo del Júcar,1294
Albacete,Villamalea,4078
Albacete,Villapalacios,693
Albacete,Villarrobledo,26642
Albacete,Yeste,3397
Ciudad Real,Abenójar,1592
Ciudad Real,Agudo,1871
Ciudad Real,Alamillo,554
Ciudad Real,Albaladejo,1510
Ciudad Real,Alcázar de San Juan,30675
Ciudad Real,Alcoba,714
Ciudad Real,Alcolea de Calatrava,1636
Ciudad Real,Alcubillas,592
Ciudad Real,Aldea del Rey,2017
Ciudad Real,Alhambra,1140
Ciudad Real,Almadén,6243
Ciudad Real,Almagro,8672
Ciudad Real,Almedina,699
Ciudad Real,Almodóvar del Campo,6820
Ciudad Real,Almuradiel,914
Ciudad Real,Arenales de San Gregorio,720
Ciudad Real,Arenas de San Juan,1050
Ciudad Real,Argamasilla de Alba,7391
Ciudad Real,Argamasilla de Calatrava,5875
Ciudad Real,Arroba de los Montes,543
Ciudad Real,Ballesteros de Calatrava,506
Ciudad Real,Bolaños de Calatrava,12490
Ciudad Real,Brazatortas,1143
Ciudad Real,Cabezarrubias del Puerto,574
Ciudad Real,Calzada de Calatrava,4471
Ciudad Real,Campo de Criptana,15006
Ciudad Real,Carrión de Calatrava,2931
Ciudad Real,Carrizosa,1472
Ciudad Real,Castellar de Santiago,2213
Ciudad Real,Chillón,2071
Ciudad Real,Ciudad Real,74014
Ciudad Real,Corral de Calatrava,1257
Ciudad Real,Cortijos (Los),986
Ciudad Real,Cózar,1243
Ciudad Real,Daimiel,18527
Ciudad Real,Fernán Caballero,1146
Ciudad Real,Fuencaliente,1145
Ciudad Real,Fuente el Fresno,3631
Ciudad Real,Granátula de Calatrava,941
Ciudad Real,Guadalmez,884
Ciudad Real,Herencia,9123
Ciudad Real,Hinojosas de Calatrava,595
Ciudad Real,Horcajo de los Montes,972
Ciudad Real,Labores (Las),659
Ciudad Real,Llanos del Caudillo,713
Ciudad Real,Malagón,8756
Ciudad Real,Manzanares,19186
Ciudad Real,Membrilla,6417
Ciudad Real,Mestanza,808
Ciudad Real,Miguelturra,13986
Ciudad Real,Montiel,1593
Ciudad Real,Moral de Calatrava,5693
Ciudad Real,Pedro Muñoz,8711
Ciudad Real,Picón,697
Ciudad Real,Piedrabuena,4817
Ciudad Real,Poblete,1705
Ciudad Real,Porzuna,4104
Ciudad Real,Pozuelo de Calatrava,2955
Ciudad Real,Puebla de Don Rodrigo,1268
Ciudad Real,Puebla del Príncipe,875
Ciudad Real,Puerto Lápice,1052
Ciudad Real,Puertollano,51842
Ciudad Real,Retuerta del Bullaque,1175
Ciudad Real,Robledo (El),1309
Ciudad Real,Ruidera,614
Ciudad Real,Saceruela,653
Ciudad Real,San Carlos del Valle,1211
Ciudad Real,Santa Cruz de los Cáñamos,602
Ciudad Real,Santa Cruz de Mudela,4682
Ciudad Real,Socuéllamos,13163
Ciudad Real,Solana (La),16511
Ciudad Real,Terrinches,922
Ciudad Real,Tomelloso,38095
Ciudad Real,Torralba de Calatrava,3061
Ciudad Real,Torre de Juan Abad,1259
Ciudad Real,Torrenueva,2949
Ciudad Real,Valdepeñas,31147
Ciudad Real,Valenzuela de Calatrava,790
Ciudad Real,Villahermosa,2225
Ciudad Real,Villamanrique,1423
Ciudad Real,Villamayor de Calatrava,626
Ciudad Real,Villanueva de la Fuente,2512
Ciudad Real,Villanueva de los Infantes,5806
Ciudad Real,Villarrubia de los Ojos,11191
Ciudad Real,Villarta de San Juan,3115
Ciudad Real,Viso del Marqués,2811
Cuenca,Alberca de Záncara (La),1948
Cuenca,Aliaguilla,791
Cuenca,Almarcha (La),547
Cuenca,Arcas del Villar,1266
Cuenca,Barajas de Melo,1026
Cuenca,Belmonte,2251
Cuenca,Buenache de Alarcón,657
Cuenca,Campillo de Altobuey,1668
Cuenca,Campos del Paraíso,922
Cuenca,Cañamares,534
Cuenca,Cañete,947
Cuenca,Cañizares,559
Cuenca,Carboneras de Guadazaón,859
Cuenca,Cardenete,623
Cuenca,Casas de Benítez,1052
Cuenca,Casas de Fernando Alonso,1462
Cuenca,Casas de Haro,905
Cuenca,Casas de los Pinos,537
Cuenca,Casasimarro,3347
Cuenca,Cuenca,55866
Cuenca,Fuente de Pedro Naharro,1316
Cuenca,Fuentenava de Jábaga,534
Cuenca,Fuentes,508
Cuenca,Herrumblar (El),745
Cuenca,Hinojosos (Los),1010
Cuenca,Honrubia,1780
Cuenca,Horcajo de Santiago,4268
Cuenca,Huete,2025
Cuenca,Iniesta,4685
Cuenca,Landete,1374
Cuenca,Ledaña,1926
Cuenca,Mesas (Las),2533
Cuenca,Minglanilla,2742
Cuenca,Mira,874
Cuenca,Montalbo,788
Cuenca,Mota del Cuervo,6307
Cuenca,Motilla del Palancar,6167
Cuenca,Osa de la Vega,627
Cuenca,Palomares del Campo,802
Cuenca,Pedernoso (El),1261
Cuenca,Pedroñeras (Las),7221
Cuenca,Peral (El),806
Cuenca,Picazo (El),790
Cuenca,Priego,1138
Cuenca,Provencio (El),2794
Cuenca,Quintanar del Rey,7892
Cuenca,Saelices,650
Cuenca,San Clemente,7093
Cuenca,San Lorenzo de la Parrilla,1297
Cuenca,Santa María de los Llanos,746
Cuenca,Santa María del Campo Rus,718
Cuenca,Sisante,1958
Cuenca,Sotorribas,863
Cuenca,Talayuelas,1048
Cuenca,Tarancón,15651
Cuenca,Torrejoncillo del Rey,597
Cuenca,Valeras (Las),1584
Cuenca,Valverde de Júcar,1157
Cuenca,Vara de Rey,632
Cuenca,Villaescusa de Haro,547
Cuenca,Villagarcía del Llano,868
Cuenca,Villalba de la Sierra,559
Cuenca,Villalba del Rey,611
Cuenca,Villalpardo,1156
Cuenca,Villamayor de Santiago,3078
Cuenca,Villanueva de la Jara,2030
Cuenca,Villar de Olalla,1195
Cuenca,Villarejo de Fuentes,694
Cuenca,Villares del Saz,635
Cuenca,Villarta,935
Guadalajara,Albalate de Zorita,1087
Guadalajara,Albares,547
Guadalajara,Almoguera,1481
Guadalajara,Almonacid de Zorita,801
Guadalajara,Alovera,10734
Guadalajara,Azuqueca de Henares,32744
Guadalajara,Brihuega,2873
Guadalajara,Cabanillas del Campo,9131
Guadalajara,Casar (El),10031
Guadalajara,Chiloeches,2772
Guadalajara,Cifuentes,2075
Guadalajara,Cogolludo,701
Guadalajara,Espinosa de Henares,821
Guadalajara,Fontanar,2012
Guadalajara,Fuentenovilla,616
Guadalajara,Galápagos,2037
Guadalajara,Guadalajara,83039
Guadalajara,Horche,2351
Guadalajara,Humanes,1521
Guadalajara,Illana,914
Guadalajara,Jadraque,1580
Guadalajara,Loranca de Tajuña,1428
Guadalajara,Marchamalo,5252
Guadalajara,Molina de Aragón,3671
Guadalajara,Mondéjar,2665
Guadalajara,Pareja,609
Guadalajara,Pastrana,1157
Guadalajara,Pioz,2784
Guadalajara,Pozo de Guadalajara,1314
Guadalajara,Quer,638
Guadalajara,Sacedón,1856
Guadalajara,Sigüenza,5044
Guadalajara,Torija,1283
Guadalajara,Torrejón del Rey,4826
Guadalajara,Tórtola de Henares,801
Guadalajara,Trijueque,1529
Guadalajara,Trillo,1381
Guadalajara,Uceda,2338
Guadalajara,Valdeaveruelo,1014
Guadalajara,Villanueva de la Torre,6050
Guadalajara,Yebes,859
Guadalajara,Yebra,567
Guadalajara,Yunquera de Henares,3460
Toledo,Ajofrín,2290
Toledo,Alameda de la Sagra,3385
Toledo,Albarreal de Tajo,718
Toledo,Alcabón,754
Toledo,Alcaudete de la Jara,2048
Toledo,Alcolea de Tajo,863
Toledo,Aldeanueva de Barbarroya,663
Toledo,Aldeanueva de San Bartolomé,524
Toledo,Almonacid de Toledo,901
Toledo,Almorox,2410
Toledo,Añover de Tajo,5434
Toledo,Arcicóllar,786
Toledo,Argés,5446
Toledo,Barcience,578
Toledo,Bargas,8987
Toledo,Belvís de la Jara,1852
Toledo,Borox,3167
Toledo,Burguillos de Toledo,2491
Toledo,Burujón,1455
Toledo,Cabañas de la Sagra,1922
Toledo,Calera y Chozas,4552
Toledo,Calzada de Oropesa,572
Toledo,Camarena,3520
Toledo,Camarenilla,613
Toledo,Camuñas,1948
Toledo,Carmena,889
Toledo,Carpio de Tajo (El),2202
Toledo,Carranque,3896
Toledo,Casar de Escalona (El),2179
Toledo,Casarrubios del Monte,5131
Toledo,Castillo de Bayuela,1065
Toledo,Cazalegas,1759
Toledo,Cebolla,3768
Toledo,Cedillo del Condado,2827
Toledo,Cerralbos (Los),514
Toledo,Chozas de Canales,3851
Toledo,Ciruelos,685
Toledo,Cobeja,2387
Toledo,Cobisa,3766
Toledo,Consuegra,10932
Toledo,Corral de Almaguer,6257
Toledo,Cuerva,1584
Toledo,Domingo Pérez,542
Toledo,Dosbarrios,2497
Toledo,Escalona,3521
Toledo,Escalonilla,1621
Toledo,Espinoso del Rey,585
Toledo,Esquivias,5262
Toledo,Fuensalida,10967
Toledo,Gálvez,3492
Toledo,Gerindote,2439
Toledo,Guadamur,1828
Toledo,Guardia (La),2544
Toledo,Herencias (Las),821
Toledo,Hormigos,767
Toledo,Huecas,630
Toledo,Huerta de Valdecarábanos,1943
Toledo,Illescas,21264
Toledo,Lagartera,1596
Toledo,Lillo,3062
Toledo,Lominchar,1865
Toledo,Lucillos,671
Toledo,Madridejos,11404
Toledo,Magán,2936
Toledo,Malpica de Tajo,2153
Toledo,Maqueda,548
Toledo,Mascaraque,536
Toledo,Mata (La),1053
Toledo,Mazarambroz,1370
Toledo,Mejorada,1340
Toledo,Menasalbas,3327
Toledo,Méntrida,4599
Toledo,Miguel Esteban,5754
Toledo,Mocejón,4922
Toledo,Mohedas de la Jara,502
Toledo,Montearagón,575
Toledo,Mora,10554
Toledo,Nambroca,3666
Toledo,Nava de Ricomalillo (La),639
Toledo,Navahermosa,4338
Toledo,Navalcán,2390
Toledo,Navalmorales (Los),2773
Toledo,Navalucillos (Los),2677
Toledo,Navamorcuende,689
Toledo,Noblejas,3521
Toledo,Noez,928
Toledo,Nombela,1035
Toledo,Novés,2712
Toledo,Numancia de la Sagra,4605
Toledo,Ocaña,9468
Toledo,Olías del Rey,6656
Toledo,Ontígola,3665
Toledo,Orgaz,2843
Toledo,Oropesa,2937
Toledo,Palomeque,917
Toledo,Pantoja,3441
Toledo,Pepino,2270
Toledo,Polán,4047
Toledo,Portillo de Toledo,2211
Toledo,Puebla de Almoradiel (La),6122
Toledo,Puebla de Montalbán (La),8431
Toledo,Pueblanueva (La),2343
Toledo,Puente del Arzobispo (El),1458
Toledo,Pulgar,1681
Toledo,Quero,1313
Toledo,Quintanar de la Orden,12736
Toledo,Quismondo,1689
Toledo,Real de San Vicente (El),1097
Toledo,Recas,3727
Toledo,Rielves,738
Toledo,Romeral (El),789
Toledo,San Bartolomé de las Abiertas,577
Toledo,San Martín de Montalbán,795
Toledo,San Martín de Pusa,841
Toledo,San Pablo de los Montes,2220
Toledo,San Román de los Montes,1747
Toledo,Santa Cruz de la Zarza,4929
Toledo,Santa Cruz del Retamar,2972
Toledo,Santa Olalla,3465
Toledo,Santo Domingo-Caudilla,994
Toledo,Segurilla,1220
Toledo,Seseña,16231
Toledo,Sevilleja de la Jara,890
Toledo,Sonseca,11265
Toledo,Talavera de la Reina,88856
Toledo,Tembleque,2376
Toledo,Toboso (El),2219
Toledo,Toledo,82291
Toledo,Torre de Esteban Hambrán (La),1775
Toledo,Torrico,846
Toledo,Torrijos,13117
Toledo,Turleque,942
Toledo,Ugena,5170
Toledo,Urda,3136
Toledo,Valdeverdeja,720
Toledo,Valmojado,3806
Toledo,Velada,2765
Toledo,Ventas con Peña Aguilera (Las),1338
Toledo,Ventas de Retamosa (Las),2873
Toledo,Villa de Don Fadrique (La),4206
Toledo,Villacañas,10645
Toledo,Villafranca de los Caballeros,5561
Toledo,Villaluenga de la Sagra,3887
Toledo,Villamiel de Toledo,862
Toledo,Villaminaya,592
Toledo,Villamuelas,737
Toledo,Villanueva de Alcardete,3783
Toledo,Villanueva de Bogas,780
Toledo,Villarrubia de Santiago,2936
Toledo,Villaseca de la Sagra,1806
Toledo,Villasequilla,2632
Toledo,Villatobas,2707
Toledo,Viso de San Juan (El),3319
Toledo,Yébenes (Los),6479
Toledo,Yeles,4544
Toledo,Yepes,5200
Toledo,Yuncler,3332
Toledo,Yunclillos,794
Toledo,Yuncos,9185
Ávila,Adrada (La),2734
Ávila,Arenal (El),1046
Ávila,Arenas de San Pedro,6830
Ávila,Arévalo,8074
Ávila,Ávila,56855
Ávila,Barco de Ávila (El),2721
Ávila,Barraco (El),2152
Ávila,Burgohondo,1278
Ávila,Candeleda,5166
Ávila,Cardeñosa,532
Ávila,Casavieja,1599
Ávila,Casillas,853
Ávila,Cebreros,3501
Ávila,Crespos,591
Ávila,Cuevas del Valle,535
Ávila,Fontiveros,882
Ávila,Fresno (El),550
Ávila,Gavilanes,631
Ávila,Guisando,598
Ávila,Herradón de Pinares,560
Ávila,Horcajada (La),605
Ávila,Horcajo de las Torres,619
Ávila,Hoyo de Pinares (El),2401
Ávila,Langa,536
Ávila,Lanzahíta,969
Ávila,Madrigal de las Altas Torres,1677
Ávila,Maello,747
Ávila,Mijares,834
Ávila,Mombeltrán,1220
Ávila,Muñana,527
Ávila,Nava de Arévalo,906
Ávila,Navalperal de Pinares,966
Ávila,Navaluenga,2245
Ávila,Navas del Marqués (Las),5784
Ávila,Pedro Bernardo,1017
Ávila,Piedrahíta,2055
Ávila,Piedralaves,2250
Ávila,Poyales del Hoyo,607
Ávila,San Bartolomé de Pinares,641
Ávila,San Esteban del Valle,865
Ávila,San Juan de la Nava,538
Ávila,San Pedro del Arroyo,521
Ávila,Sanchidrián,856
Ávila,Santa María del Tiétar,640
Ávila,Solosancho,974
Ávila,Sotillo de la Adrada,4769
Ávila,Tiemblo (El),4337
Ávila,Tiñosillos,843
Burgos,Alfoz de Quintanadueñas,1787
Burgos,Aranda de Duero,32928
Burgos,Arcos,1071
Burgos,Belorado,2172
Burgos,Briviesca,7937
Burgos,Burgos,178966
Burgos,Canicosa de la Sierra,601
Burgos,Cardeñadijo,1081
Burgos,Cardeñajimeno,891
Burgos,Castrillo de la Vega,677
Burgos,Castrillo del Val,721
Burgos,Castrojeriz,891
Burgos,Cerezo de Río Tirón,653
Burgos,Condado de Treviño,1432
Burgos,Covarrubias,639
Burgos,Espinosa de los Monteros,2129
Burgos,Estépar,739
Burgos,Fuentespina,692
Burgos,Gumiel de Izán,643
Burgos,Hontoria del Pinar,798
Burgos,Huerta de Rey,1113
Burgos,Ibeas de Juarros,1366
Burgos,Lerma,2836
Burgos,Medina de Pomar,6321
Burgos,Melgar de Fernamental,1866
Burgos,Merindad de Montija,853
Burgos,Merindad de Río Ubierna,1406
Burgos,Milagros,501
Burgos,Miranda de Ebro,39264
Burgos,Oña,1256
Burgos,Palacios de la Sierra,858
Burgos,Pancorbo,538
Burgos,Pedrosa de Duero,521
Burgos,Peñaranda de Duero,578
Burgos,Pradoluengo,1471
Burgos,Puebla de Arganzón (La),529
Burgos,Quintanar de la Sierra,2053
Burgos,Quintanilla del Agua y Tordueles,546
Burgos,Quintanilla Vivar,741
Burgos,Roa,2495
Burgos,Salas de los Infantes,2140
Burgos,Santa María del Campo,700
Burgos,Sasamón,1207
Burgos,Sotillo de la Ribera,588
Burgos,Sotresgudo,543
Burgos,Tardajos,843
Burgos,Torresandino,740
Burgos,Tórtoles de Esgueva,506
Burgos,Trespaderne,1131
Burgos,Valle de las Navas,624
Burgos,Valle de Losa,622
Burgos,Valle de Mena,3926
Burgos,Valle de Santibáñez,561
Burgos,Valle de Sedano,504
Burgos,Valle de Tobalina,1023
Burgos,Valle de Valdebezana,613
Burgos,Villadiego,1764
Burgos,Villagonzalo Pedernales,1529
Burgos,Villalba de Duero,680
Burgos,Villalbilla de Burgos,946
Burgos,Villarcayo de Merindad de Castilla la Vieja,4820
Burgos,Villariezo,512
Burgos,Vilviestre del Pinar,743
León,Alija del Infantado,809
León,Almanza,609
León,Antigua (La),504
León,Ardón,629
León,Arganza,902
León,Astorga,12078
León,Bañeza (La),11057
León,Bembibre,10071
León,Benavides,2854
León,Benuza,639
León,Bercianos del Páramo,734
León,Boca de Huérgano,540
León,Boñar,2085
León,Burgo Ranero (El),854
León,Bustillo del Páramo,1474
León,Cabañas Raras,1321
León,Cabrillanes,984
León,Cacabelos,5534
León,Camponaraya,4246
León,Carracedelo,3712
León,Carrizo,2518
León,Carrocera,561
León,Carucedo,656
León,Castrocalbón,1100
León,Castrocontrigo,936
León,Castropodame,1816
León,Cea,553
León,Cebrones del Río,581
León,Chozas de Abajo,2419
León,Cimanes de la Vega,580
León,Cimanes del Tejar,851
León,Cistierna,3721
León,Congosto,1748
León,Corullón,1124
León,Crémenes,680
León,Cuadros,1926
León,Cubillas de Rueda,511
León,Cubillos del Sil,1722
León,Destriana,630
León,Encinedo,894
León,Ercina (La),584
León,Fabero,5319
León,Folgoso de la Ribera,1220
León,Fresno de la Vega,622
León,Garrafe de Torío,1239
León,Gradefes,1092
León,Hospital de Órbigo,1028
León,Igüeña,1438
León,Laguna Dalga,766
León,Laguna de Negrillos,1197
León,León,134305
León,Llamas de la Ribera,992
León,Luyego,789
León,Mansilla de las Mulas,1975
León,Matallana de Torío,1436
León,Molinaseca,794
León,Murias de Paredes,514
León,Noceda del Bierzo,780
León,Onzonilla,1750
León,Palacios del Sil,1225
León,Páramo del Sil,1527
León,Pola de Gordón (La),4077
León,Ponferrada,68736
León,Posada de Valdeón,514
León,Pozuelo del Páramo,505
León,Priaranza del Bierzo,866
León,Puebla de Lillo,691
León,Puente de Domingo Flórez,1745
León,Quintana del Castillo,925
León,Quintana y Congosto,567
León,Riaño,525
León,Riego de la Vega,954
León,Riello,733
León,Robla (La),4625
León,Roperuelos del Páramo,675
León,Sabero,1451
León,Sahagún,2837
León,San Andrés del Rabanedo,30906
León,San Cristóbal de la Polantera,891
León,San Emiliano,682
León,San Justo de la Vega,2079
León,Sancedo,591
León,Santa Colomba de Curueño,570
León,Santa Elena de Jamuz,1235
León,Santa María de la Isla,587
León,Santa María del Páramo,3179
León,Santa Marina del Rey,2181
León,Santas Martas,896
León,Santovenia de la Valdoncina,1972
León,Sariegos,4230
León,Soto de la Vega,1810
León,Soto y Amío,958
León,Toral de los Guzmanes,613
León,Toreno,3743
León,Torre del Bierzo,2583
León,Truchas,539
